soil_type,growth_stage,water_balance_index,weather_risk_index,irrigation_system_type,rice_variety_code,is_weather_estimated,strategy,water_saving_percent,expected_yield_ton_per_ha,yield_baseline_ton_per_ha,ch4_reduction_percent,n2o_change_percent,net_gwp_reduction_percent
SANDY,REPRODUCTIVE,NORMAL,EXCESS_HIGH,NONE,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,9.25,6.34,6.2,12.9,3.14,4.41
SILTY,LAND_PREPARATION,SURPLUS,DROUGHT_MODERATE,NONE,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,7.95,6.58,6.8,16.37,2.49,6.39
LOAM,VEGETATIVE,SURPLUS,EXCESS_HIGH,SEMI_TECHNICAL,CIHERANG,0,CONTINUOUS_FLOODING,-1.6,6.06,6.0,-0.97,1.16,-1.07
SILTY,LAND_PREPARATION,NORMAL,DROUGHT_MODERATE,COMMUNAL_GRAVITY,IR64,0,DELAYED_IRRIGATION,10.4,5.43,5.5,11.9,4.23,3.37
LOAM,LAND_PREPARATION,SURPLUS,DROUGHT_HIGH,SEMI_TECHNICAL,IR64,0,CONTINUOUS_FLOODING_MODIFIED,12.48,5.4,5.5,16.25,0.62,7.32
CLAY,REPRODUCTIVE,SURPLUS,EXCESS_HIGH,RAINFED,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,8.06,6.85,6.8,15.71,3.28,5.66
SILTY,LAND_PREPARATION,DEFICIT,DROUGHT_MODERATE,NONE,MEKONGGA,0,CONTINUOUS_FLOODING,1.17,6.83,6.8,-2.46,0.01,-1.16
SANDY,REPRODUCTIVE,DEFICIT,NORMAL,NONE,INPARI_32,0,CONTINUOUS_FLOODING,5.75,6.54,6.5,1.45,-0.76,1.08
SILTY,REPRODUCTIVE,DEFICIT,DROUGHT_HIGH,TECHNICAL,IR64,0,CONTINUOUS_FLOODING_MODIFIED,12.93,5.34,5.5,14.9,2.77,5.55
LOAM,REPRODUCTIVE,SURPLUS,DROUGHT_HIGH,TECHNICAL,CIHERANG,0,CONTINUOUS_FLOODING,-2.41,6.18,6.0,-0.19,0.37,-0.29
SANDY,LAND_PREPARATION,SURPLUS,DROUGHT_HIGH,RAINFED,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,10.09,6.59,6.5,15.5,2.11,6.18
SILTY,REPRODUCTIVE,SURPLUS,DROUGHT_MODERATE,RAINFED,IR64,0,CONTINUOUS_FLOODING_MODIFIED,7.81,5.52,5.5,14.67,3.14,5.25
CLAY,LAND_PREPARATION,SURPLUS,DROUGHT_HIGH,NONE,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,9.33,6.07,6.0,16.6,1.55,7.0
SANDY,RIPENING,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,PARTIAL_IRRIGATION,18.73,5.62,6.0,23.06,5.39,8.01
SILTY,VEGETATIVE,NORMAL,DROUGHT_HIGH,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,6.82,6.08,6.0,12.71,3.37,4.2
SILTY,LAND_PREPARATION,SURPLUS,EXCESS_HIGH,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,0.4,6.26,6.2,-2.08,-0.6,-0.66
SILTY,LAND_PREPARATION,NORMAL,DROUGHT_HIGH,RAINFED,CIHERANG,0,DELAYED_IRRIGATION,6.91,5.99,6.0,11.83,2.81,4.08
SANDY,REPRODUCTIVE,NORMAL,NORMAL,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING,2.62,5.49,5.5,0.07,1.97,-1.01
LOAM,REPRODUCTIVE,SURPLUS,EXCESS_HIGH,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,7.46,5.51,5.5,12.45,2.28,4.66
SANDY,REPRODUCTIVE,DEFICIT,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,1.37,6.04,6.2,-0.81,-0.33,-0.21
SANDY,VEGETATIVE,DEFICIT,NORMAL,SEMI_TECHNICAL,IR64,0,PARTIAL_IRRIGATION,15.68,5.33,5.5,21.09,6.21,6.65
LOAM,REPRODUCTIVE,NORMAL,DROUGHT_HIGH,RAINFED,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,8.84,6.06,6.0,13.7,3.48,4.61
SANDY,VEGETATIVE,SURPLUS,EXCESS_HIGH,SEMI_TECHNICAL,CIHERANG,0,CONTINUOUS_FLOODING,2.26,6.11,6.0,2.94,-0.91,1.87
SANDY,RIPENING,SURPLUS,DROUGHT_MODERATE,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.04,6.21,6.2,32.61,8.36,10.93
CLAY,VEGETATIVE,NORMAL,DROUGHT_MODERATE,COMMUNAL_GRAVITY,MEKONGGA,0,PARTIAL_IRRIGATION,20.0,6.57,6.8,20.83,6.32,6.47
SANDY,VEGETATIVE,SURPLUS,DROUGHT_HIGH,SEMI_TECHNICAL,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,5.82,6.51,6.5,15.78,3.12,5.78
SANDY,REPRODUCTIVE,DEFICIT,EXCESS_HIGH,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.91,5.99,6.2,15.13,0.48,6.87
SANDY,RIPENING,SURPLUS,EXCESS_HIGH,RAINFED,MEKONGGA,0,AWD_MILD,22.25,6.77,6.8,34.11,8.65,11.49
SANDY,RIPENING,DEFICIT,DROUGHT_MODERATE,SEMI_TECHNICAL,INPARI_32,0,AWD_MILD,21.21,6.61,6.5,37.06,8.11,13.16
CLAY,VEGETATIVE,DEFICIT,EXCESS_HIGH,RAINFED,IR64,0,AWD_MILD,23.57,5.72,5.5,32.32,6.59,11.73
SANDY,REPRODUCTIVE,SURPLUS,DROUGHT_HIGH,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.03,6.03,6.0,14.4,1.14,6.18
SANDY,REPRODUCTIVE,NORMAL,DROUGHT_HIGH,TECHNICAL,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,12.85,6.57,6.5,14.98,1.64,6.19
LOAM,RIPENING,SURPLUS,DROUGHT_HIGH,NONE,CIHERANG,0,AWD_MILD,21.4,5.91,6.0,33.43,8.6,11.19
SILTY,REPRODUCTIVE,DEFICIT,EXCESS_HIGH,NONE,IR64,0,CONTINUOUS_FLOODING_MODIFIED,9.57,5.41,5.5,14.25,2.87,5.19
SANDY,VEGETATIVE,SURPLUS,NORMAL,NONE,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,14.03,6.13,6.2,17.49,4.37,5.92
SILTY,RIPENING,NORMAL,DROUGHT_MODERATE,SEMI_TECHNICAL,CIHERANG,0,AWD_MILD,20.91,6.06,6.0,39.09,9.42,13.42
SILTY,RIPENING,NORMAL,DROUGHT_MODERATE,NONE,IR64,0,PARTIAL_IRRIGATION,19.69,5.18,5.5,18.94,5.45,6.04
LOAM,RIPENING,DEFICIT,DROUGHT_MODERATE,RAINFED,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,9.72,5.85,6.0,15.86,0.87,7.01
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,TECHNICAL,INPARI_32,0,PARTIAL_IRRIGATION,16.87,6.36,6.5,19.94,3.59,7.49
CLAY,REPRODUCTIVE,SURPLUS,DROUGHT_MODERATE,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING,2.7,6.05,6.0,0.97,-0.15,0.54
LOAM,VEGETATIVE,NORMAL,EXCESS_HIGH,SEMI_TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,24.99,6.32,6.2,35.25,7.68,12.54
SANDY,VEGETATIVE,SURPLUS,EXCESS_HIGH,NONE,CIHERANG,0,CONTINUOUS_FLOODING,1.49,5.9,6.0,3.56,0.04,1.66
SANDY,VEGETATIVE,DEFICIT,DROUGHT_MODERATE,RAINFED,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,8.98,6.46,6.5,13.42,3.42,4.51
SANDY,VEGETATIVE,SURPLUS,NORMAL,SEMI_TECHNICAL,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,16.94,5.98,6.2,19.01,5.27,6.16
SANDY,LAND_PREPARATION,SURPLUS,DROUGHT_MODERATE,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.12,6.72,6.8,12.49,3.87,3.83
SILTY,REPRODUCTIVE,NORMAL,DROUGHT_HIGH,RAINFED,IR64,0,CONTINUOUS_FLOODING_MODIFIED,14.74,5.65,5.5,17.99,1.93,7.45
LOAM,VEGETATIVE,SURPLUS,EXCESS_HIGH,COMMUNAL_GRAVITY,IR64,0,AWD_STRICT,36.63,5.49,5.5,49.09,13.55,15.95
SANDY,REPRODUCTIVE,SURPLUS,EXCESS_HIGH,NONE,IR64,0,CONTINUOUS_FLOODING,-0.3,5.52,5.5,2.44,-0.01,1.15
SANDY,RIPENING,NORMAL,EXCESS_HIGH,COMMUNAL_GRAVITY,CIHERANG,0,AWD_MILD,23.74,6.15,6.0,32.0,8.22,10.72
LOAM,RIPENING,SURPLUS,EXCESS_HIGH,NONE,MEKONGGA,0,AWD_STRICT,34.73,6.56,6.8,49.83,13.85,16.14
LOAM,RIPENING,NORMAL,DROUGHT_MODERATE,NONE,IR64,0,AWD_MILD,18.95,5.54,5.5,33.57,8.39,11.37
SANDY,VEGETATIVE,NORMAL,EXCESS_HIGH,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,20.1,6.14,6.2,35.92,8.88,12.22
SANDY,RIPENING,NORMAL,DROUGHT_MODERATE,RAINFED,MEKONGGA,0,PARTIAL_IRRIGATION,16.36,6.45,6.8,21.04,5.44,7.03
LOAM,RIPENING,NORMAL,EXCESS_HIGH,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,5.26,6.41,6.5,14.08,1.84,5.66
SANDY,REPRODUCTIVE,SURPLUS,DROUGHT_HIGH,RAINFED,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,8.25,6.07,6.0,17.81,3.23,6.68
LOAM,LAND_PREPARATION,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,7.71,6.35,6.5,13.42,1.81,5.36
CLAY,RIPENING,SURPLUS,DROUGHT_HIGH,RAINFED,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,9.61,6.15,6.0,14.81,1.5,6.18
LOAM,RIPENING,DEFICIT,EXCESS_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.4,6.07,6.2,13.49,1.18,5.73
SANDY,LAND_PREPARATION,SURPLUS,DROUGHT_MODERATE,RAINFED,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,8.36,5.92,6.0,14.07,1.37,5.9
LOAM,LAND_PREPARATION,NORMAL,NORMAL,SEMI_TECHNICAL,IR64,0,CONTINUOUS_FLOODING_MODIFIED,7.07,5.39,5.5,15.14,2.51,5.8
SANDY,RIPENING,SURPLUS,DROUGHT_HIGH,TECHNICAL,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,19.34,5.79,6.2,21.19,6.79,6.39
SILTY,RIPENING,SURPLUS,NORMAL,NONE,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,17.84,5.87,6.2,20.24,6.92,5.87
SANDY,REPRODUCTIVE,NORMAL,DROUGHT_HIGH,RAINFED,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,8.62,6.58,6.5,18.6,1.32,8.06
SILTY,REPRODUCTIVE,SURPLUS,EXCESS_HIGH,NONE,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,11.31,6.17,6.2,14.17,2.52,5.34
CLAY,LAND_PREPARATION,NORMAL,EXCESS_HIGH,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING,1.05,6.96,6.8,-1.86,1.29,-1.56
CLAY,VEGETATIVE,NORMAL,DROUGHT_MODERATE,RAINFED,MEKONGGA,0,PARTIAL_IRRIGATION,18.69,6.47,6.8,17.98,3.85,6.43
SILTY,REPRODUCTIVE,DEFICIT,NORMAL,SEMI_TECHNICAL,IR64,0,CONTINUOUS_FLOODING_MODIFIED,7.6,5.52,5.5,16.76,0.88,7.43
SANDY,REPRODUCTIVE,SURPLUS,DROUGHT_MODERATE,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,8.73,6.99,6.8,13.8,1.04,5.95
SILTY,REPRODUCTIVE,DEFICIT,DROUGHT_HIGH,RAINFED,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.51,6.0,6.0,14.78,2.25,5.77
LOAM,REPRODUCTIVE,NORMAL,EXCESS_HIGH,SEMI_TECHNICAL,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,12.93,5.92,6.0,13.83,2.17,5.36
LOAM,LAND_PREPARATION,DEFICIT,EXCESS_HIGH,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING,-1.34,5.46,5.5,2.41,-0.85,1.58
CLAY,LAND_PREPARATION,SURPLUS,DROUGHT_HIGH,TECHNICAL,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.43,6.22,6.2,12.6,4.16,3.73
LOAM,LAND_PREPARATION,NORMAL,NORMAL,TECHNICAL,IR64,0,DELAYED_IRRIGATION,8.11,5.49,5.5,10.85,3.31,3.36
SILTY,REPRODUCTIVE,DEFICIT,DROUGHT_MODERATE,SEMI_TECHNICAL,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,-0.14,6.15,6.2,1.02,1.32,-0.22
LOAM,VEGETATIVE,DEFICIT,NORMAL,NONE,CIHERANG,0,CONTINUOUS_FLOODING,-2.61,6.16,6.0,0.91,-0.02,0.44
CLAY,VEGETATIVE,DEFICIT,EXCESS_HIGH,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING,-0.93,5.55,5.5,0.37,0.17,0.08
LOAM,REPRODUCTIVE,NORMAL,NORMAL,RAINFED,CIHERANG,0,CONTINUOUS_FLOODING,2.63,6.03,6.0,-1.08,-0.63,-0.18
SANDY,VEGETATIVE,NORMAL,DROUGHT_HIGH,TECHNICAL,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,0.05,6.13,6.2,-0.79,0.62,-0.7
SILTY,LAND_PREPARATION,NORMAL,DROUGHT_MODERATE,COMMUNAL_GRAVITY,IR64,0,DELAYED_IRRIGATION,8.67,5.55,5.5,10.88,2.31,3.9
SILTY,LAND_PREPARATION,SURPLUS,DROUGHT_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,DELAYED_IRRIGATION,8.26,5.97,6.2,12.33,2.71,4.37
SILTY,REPRODUCTIVE,SURPLUS,DROUGHT_MODERATE,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING,0.45,5.89,6.0,-1.77,-0.15,-0.75
LOAM,LAND_PREPARATION,DEFICIT,DROUGHT_HIGH,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.21,6.98,6.8,17.45,2.76,6.76
LOAM,REPRODUCTIVE,SURPLUS,EXCESS_HIGH,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING,-0.67,5.82,6.0,-1.21,1.08,-1.14
LOAM,VEGETATIVE,DEFICIT,EXCESS_HIGH,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,10.75,5.67,5.5,18.5,1.36,7.99
SANDY,REPRODUCTIVE,DEFICIT,NORMAL,TECHNICAL,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,10.81,6.41,6.5,16.35,2.27,6.5
CLAY,LAND_PREPARATION,DEFICIT,DROUGHT_MODERATE,NONE,IR64,0,DELAYED_IRRIGATION,9.28,5.52,5.5,10.09,3.6,2.85
CLAY,RIPENING,NORMAL,EXCESS_HIGH,SEMI_TECHNICAL,MEKONGGA,0,AWD_STRICT,34.88,6.68,6.8,52.2,14.5,16.91
CLAY,REPRODUCTIVE,SURPLUS,DROUGHT_HIGH,NONE,IR64,0,CONTINUOUS_FLOODING,-3.09,5.66,5.5,0.02,1.66,-0.87
SANDY,LAND_PREPARATION,DEFICIT,DROUGHT_MODERATE,NONE,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,-0.88,6.29,6.2,1.58,0.78,0.33
SANDY,RIPENING,DEFICIT,DROUGHT_MODERATE,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,10.51,6.54,6.5,15.88,1.7,6.58
SILTY,VEGETATIVE,DEFICIT,DROUGHT_HIGH,TECHNICAL,MEKONGGA,0,PARTIAL_IRRIGATION,19.48,6.64,6.8,20.28,6.1,6.32
LOAM,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,6.57,6.22,6.2,14.31,1.23,6.09
CLAY,VEGETATIVE,DEFICIT,EXCESS_HIGH,COMMUNAL_GRAVITY,CIHERANG,0,AWD_STRICT,32.7,5.8,6.0,49.14,13.42,16.04
SANDY,REPRODUCTIVE,SURPLUS,DROUGHT_HIGH,RAINFED,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,10.47,6.55,6.5,17.59,2.46,6.98
SILTY,VEGETATIVE,DEFICIT,EXCESS_HIGH,NONE,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,9.32,6.89,6.8,16.88,1.14,7.35
SANDY,VEGETATIVE,DEFICIT,NORMAL,NONE,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,17.63,5.92,6.2,20.03,4.75,6.92
SANDY,VEGETATIVE,NORMAL,EXCESS_HIGH,COMMUNAL_GRAVITY,INPARI_32,0,AWD_MILD,21.76,6.5,6.5,33.69,7.3,12.0
SILTY,LAND_PREPARATION,SURPLUS,DROUGHT_HIGH,SEMI_TECHNICAL,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,11.2,6.74,6.8,14.45,2.1,5.69
LOAM,VEGETATIVE,NORMAL,EXCESS_HIGH,TECHNICAL,CIHERANG,0,CONTINUOUS_FLOODING,0.28,6.15,6.0,0.06,0.05,0.0
LOAM,REPRODUCTIVE,SURPLUS,DROUGHT_MODERATE,TECHNICAL,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.03,6.7,6.8,14.76,1.71,6.05
SANDY,RIPENING,SURPLUS,EXCESS_HIGH,TECHNICAL,IR64,0,CONTINUOUS_FLOODING_MODIFIED,13.27,5.49,5.5,13.61,1.0,5.88
SANDY,RIPENING,DEFICIT,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,AWD_MILD,21.5,6.29,6.2,35.18,8.22,12.22
SANDY,LAND_PREPARATION,NORMAL,DROUGHT_HIGH,COMMUNAL_GRAVITY,CIHERANG,0,DELAYED_IRRIGATION,8.33,5.92,6.0,10.1,4.02,2.63
CLAY,LAND_PREPARATION,SURPLUS,DROUGHT_MODERATE,COMMUNAL_GRAVITY,CIHERANG,0,DELAYED_IRRIGATION,9.96,5.85,6.0,8.24,3.98,1.77
SANDY,REPRODUCTIVE,DEFICIT,NORMAL,RAINFED,INPARI_32,0,CONTINUOUS_FLOODING,-1.36,6.44,6.5,-1.49,0.43,-0.93
SILTY,LAND_PREPARATION,DEFICIT,DROUGHT_MODERATE,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,-0.36,6.02,6.2,1.42,0.41,0.45
SILTY,VEGETATIVE,NORMAL,DROUGHT_MODERATE,NONE,INPARI_32,0,PARTIAL_IRRIGATION,18.18,6.14,6.5,21.94,5.82,7.25
SILTY,VEGETATIVE,SURPLUS,NORMAL,RAINFED,INPARI_42_AGRITAN_GSR,0,AWD_MILD,23.38,6.16,6.2,34.04,8.14,11.72
CLAY,LAND_PREPARATION,SURPLUS,DROUGHT_MODERATE,SEMI_TECHNICAL,INPARI_32,0,DELAYED_IRRIGATION,7.42,6.53,6.5,9.59,3.21,2.82
SILTY,VEGETATIVE,NORMAL,EXCESS_HIGH,SEMI_TECHNICAL,IR64,0,CONTINUOUS_FLOODING_MODIFIED,11.99,5.55,5.5,14.34,3.16,5.08
SANDY,REPRODUCTIVE,SURPLUS,DROUGHT_HIGH,RAINFED,IR64,0,CONTINUOUS_FLOODING_MODIFIED,8.04,5.57,5.5,14.27,1.97,5.68
SILTY,VEGETATIVE,NORMAL,NORMAL,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING,1.96,5.99,6.0,-1.11,0.5,-0.79
SILTY,LAND_PREPARATION,SURPLUS,EXCESS_HIGH,NONE,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.57,6.95,6.8,16.21,2.01,6.57
LOAM,RIPENING,DEFICIT,DROUGHT_MODERATE,TECHNICAL,INPARI_32,0,AWD_MILD,27.7,6.49,6.5,34.98,7.55,12.48
SANDY,VEGETATIVE,NORMAL,DROUGHT_HIGH,COMMUNAL_GRAVITY,INPARI_32,0,PARTIAL_IRRIGATION,18.54,6.22,6.5,20.09,5.29,6.66
LOAM,LAND_PREPARATION,SURPLUS,EXCESS_HIGH,SEMI_TECHNICAL,IR64,0,CONTINUOUS_FLOODING_MODIFIED,10.3,5.54,5.5,14.85,2.4,5.72
SANDY,RIPENING,DEFICIT,EXCESS_HIGH,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,21.5,6.07,6.2,34.19,7.12,12.33
CLAY,RIPENING,NORMAL,EXCESS_HIGH,NONE,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,11.54,6.89,6.8,13.61,3.69,4.46
SANDY,REPRODUCTIVE,DEFICIT,EXCESS_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,-2.15,6.1,6.2,-0.67,-0.04,-0.29
SANDY,RIPENING,SURPLUS,EXCESS_HIGH,SEMI_TECHNICAL,INPARI_32,0,AWD_MILD,18.85,6.67,6.5,35.43,7.73,12.6
LOAM,RIPENING,NORMAL,NORMAL,COMMUNAL_GRAVITY,IR64,0,AWD_STRICT,33.91,5.35,5.5,51.61,14.65,16.55
SANDY,LAND_PREPARATION,DEFICIT,DROUGHT_MODERATE,NONE,MEKONGGA,0,DELAYED_IRRIGATION,3.7,6.9,6.8,8.26,2.48,2.58
LOAM,LAND_PREPARATION,SURPLUS,DROUGHT_MODERATE,TECHNICAL,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,11.14,6.34,6.2,13.44,2.42,5.05
LOAM,LAND_PREPARATION,NORMAL,DROUGHT_MODERATE,SEMI_TECHNICAL,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,6.1,6.24,6.2,15.36,1.44,6.47
CLAY,REPRODUCTIVE,DEFICIT,DROUGHT_HIGH,TECHNICAL,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,7.32,6.4,6.5,15.1,3.19,5.42
CLAY,REPRODUCTIVE,DEFICIT,DROUGHT_MODERATE,RAINFED,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,6.4,6.14,6.2,13.58,0.38,6.19
LOAM,RIPENING,NORMAL,DROUGHT_MODERATE,NONE,IR64,0,AWD_MILD,22.74,5.52,5.5,37.2,7.26,13.68
CLAY,LAND_PREPARATION,DEFICIT,DROUGHT_MODERATE,RAINFED,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,13.1,6.69,6.8,13.02,0.88,5.67
SILTY,RIPENING,SURPLUS,DROUGHT_HIGH,SEMI_TECHNICAL,IR64,0,AWD_MILD,20.59,5.53,5.5,35.29,7.62,12.59
CLAY,REPRODUCTIVE,NORMAL,DROUGHT_HIGH,SEMI_TECHNICAL,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,7.34,6.91,6.8,14.72,2.32,5.7
LOAM,LAND_PREPARATION,NORMAL,EXCESS_HIGH,NONE,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,9.0,6.42,6.5,14.07,1.31,5.93
SILTY,VEGETATIVE,DEFICIT,NORMAL,TECHNICAL,MEKONGGA,0,AWD_STRICT,36.79,6.73,6.8,49.26,13.69,15.96
LOAM,REPRODUCTIVE,DEFICIT,DROUGHT_HIGH,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,12.19,6.17,6.2,15.93,2.22,6.33
SILTY,RIPENING,SURPLUS,EXCESS_HIGH,SEMI_TECHNICAL,CIHERANG,0,AWD_MILD,25.09,6.04,6.0,33.7,6.96,12.19
LOAM,REPRODUCTIVE,SURPLUS,DROUGHT_MODERATE,SEMI_TECHNICAL,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,10.83,6.35,6.5,14.31,1.1,6.16
SANDY,RIPENING,DEFICIT,DROUGHT_MODERATE,SEMI_TECHNICAL,IR64,0,AWD_MILD,24.08,5.62,5.5,33.76,9.59,10.82
CLAY,REPRODUCTIVE,NORMAL,DROUGHT_MODERATE,RAINFED,MEKONGGA,0,CONTINUOUS_FLOODING,3.02,6.83,6.8,2.44,1.92,0.13
LOAM,REPRODUCTIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,2.41,6.31,6.2,-1.06,-1.8,0.45
SILTY,LAND_PREPARATION,NORMAL,EXCESS_HIGH,RAINFED,CIHERANG,0,CONTINUOUS_FLOODING,0.88,6.12,6.0,1.4,0.56,0.36
SANDY,VEGETATIVE,NORMAL,DROUGHT_HIGH,RAINFED,INPARI_32,0,PARTIAL_IRRIGATION,21.03,6.23,6.5,21.91,6.14,7.07
SANDY,VEGETATIVE,NORMAL,DROUGHT_HIGH,TECHNICAL,CIHERANG,0,AWD_MILD,21.64,6.23,6.0,34.45,8.64,11.65
LOAM,LAND_PREPARATION,DEFICIT,DROUGHT_MODERATE,SEMI_TECHNICAL,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,-3.82,5.88,6.2,-0.39,-0.83,0.26
LOAM,VEGETATIVE,DEFICIT,NORMAL,SEMI_TECHNICAL,IR64,0,AWD_STRICT,35.61,5.41,5.5,48.55,14.69,15.09
LOAM,LAND_PREPARATION,DEFICIT,DROUGHT_MODERATE,RAINFED,IR64,0,CONTINUOUS_FLOODING,-0.53,5.59,5.5,-1.69,-1.3,-0.11
LOAM,VEGETATIVE,NORMAL,EXCESS_HIGH,SEMI_TECHNICAL,IR64,0,CONTINUOUS_FLOODING,0.18,5.57,5.5,-0.85,-0.89,0.07
LOAM,RIPENING,NORMAL,DROUGHT_HIGH,NONE,INPARI_42_AGRITAN_GSR,0,AWD_STRICT,37.08,6.1,6.2,50.94,13.65,16.77
CLAY,REPRODUCTIVE,SURPLUS,NORMAL,SEMI_TECHNICAL,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,11.2,6.87,6.8,13.45,2.74,4.88
SANDY,RIPENING,NORMAL,DROUGHT_MODERATE,RAINFED,CIHERANG,0,PARTIAL_IRRIGATION,18.15,5.63,6.0,20.58,4.64,7.24
